"title",year_published,"composer-author","normalized_title","artist","title_artist","date","time","timestamp","cover-src"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-03","15:44:00","2018-12-03 15:44:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-03","12:04:00","2018-12-03 12:04:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-03","09:10:00","2018-12-03 09:10:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-03","05:34:00","2018-12-03 05:34:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-03","03:01:00","2018-12-03 03:01:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-03","07:32:00","2018-12-03 07:32:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-03","03:47:00","2018-12-03 03:47:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-02","15:32:00","2018-12-02 15:32:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-02","13:31:00","2018-12-02 13:31:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-02","09:11:00","2018-12-02 09:11:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-02","03:46:00","2018-12-02 03:46:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-02","02:04:00","2018-12-02 02:04:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-01","19:31:00","2018-12-01 19:31:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-01","17:27:00","2018-12-01 17:27:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-01","15:05:00","2018-12-01 15:05:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-01","12:11:00","2018-12-01 12:11:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-01","08:10:00","2018-12-01 08:10:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-01","04:46:00","2018-12-01 04:46:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-12-01","01:36:00","2018-12-01 01:36:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning To Look A Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Michael Bublé","It's Beginning To Look A Lot Like Christmas_Michael Bublé","2018-11-30","16:19:00","2018-11-30 16:19:00","https://i.iheart.com/v3/catalog/track/19567931?ops=fit(100,100)"
"It's Beginning to Look a Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas_Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","2018-12-05","09:37:00","2018-12-05 09:37:00","https://i.iheart.com/v3/catalog/track/28632689?ops=fit(100,100)"
"It's Beginning to Look a Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas_Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","2018-12-04","18:44:00","2018-12-04 18:44:00","https://i.iheart.com/v3/catalog/track/28632689?ops=fit(100,100)"
"It's Beginning to Look a Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas_Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","2018-12-04","15:22:00","2018-12-04 15:22:00","https://i.iheart.com/v3/catalog/track/28632689?ops=fit(100,100)"
"It's Beginning to Look a Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas_Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","2018-12-03","13:39:00","2018-12-03 13:39:00","https://i.iheart.com/v3/catalog/track/28632689?ops=fit(100,100)"
"It's Beginning to Look a Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas_Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","2018-12-03","10:37:00","2018-12-03 10:37:00","https://i.iheart.com/v3/catalog/track/28632689?ops=fit(100,100)"
"It's Beginning to Look a Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas_Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","2018-12-02","22:55:00","2018-12-02 22:55:00","https://i.iheart.com/v3/catalog/track/28632689?ops=fit(100,100)"
"It's Beginning to Look a Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas_Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","2018-12-02","11:52:00","2018-12-02 11:52:00","https://i.iheart.com/v3/catalog/track/28632689?ops=fit(100,100)"
"It's Beginning to Look a Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas_Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","2018-12-02","08:35:00","2018-12-02 08:35:00","https://i.iheart.com/v3/catalog/track/28632689?ops=fit(100,100)"
"It's Beginning to Look a Lot Like Christmas",1951,"Meredith Willson","It's Beginning To Look A Lot Like Christmas","Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas_Perry Como and The Fontane Sisters with Mitchell Ayres & His Orchestra","2018-12-01","20:02:00","2018-12-01 20:02:00","https://i.iheart.com/v3/catalog/track/28632689?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Jackson 5","I Saw Mommy Kissing Santa Claus_The Jackson 5","2018-12-04","17:08:00","2018-12-04 17:08:00","https://i.iheart.com/v3/catalog/track/19092214?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Jackson 5","I Saw Mommy Kissing Santa Claus_The Jackson 5","2018-12-03","09:31:00","2018-12-03 09:31:00","https://i.iheart.com/v3/catalog/track/19092214?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Jackson 5","I Saw Mommy Kissing Santa Claus_The Jackson 5","2018-12-02","18:47:00","2018-12-02 18:47:00","https://i.iheart.com/v3/catalog/track/19092214?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Jackson 5","I Saw Mommy Kissing Santa Claus_The Jackson 5","2018-12-02","12:09:00","2018-12-02 12:09:00","https://i.iheart.com/v3/catalog/track/19092214?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Jackson 5","I Saw Mommy Kissing Santa Claus_The Jackson 5","2018-12-02","07:42:00","2018-12-02 07:42:00","https://i.iheart.com/v3/catalog/track/19092214?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Jackson 5","I Saw Mommy Kissing Santa Claus_The Jackson 5","2018-12-01","14:30:00","2018-12-01 14:30:00","https://i.iheart.com/v3/catalog/track/19092214?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Jackson 5","I Saw Mommy Kissing Santa Claus_The Jackson 5","2018-11-30","20:11:00","2018-11-30 20:11:00","https://i.iheart.com/v3/catalog/track/19092214?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Ronettes","I Saw Mommy Kissing Santa Claus_The Ronettes","2018-12-04","05:20:00","2018-12-04 05:20:00","https://i.iheart.com/v3/catalog/track/2513313?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Ronettes","I Saw Mommy Kissing Santa Claus_The Ronettes","2018-12-03","05:20:00","2018-12-03 05:20:00","https://i.iheart.com/v3/catalog/track/2513313?ops=fit(100,100)"
"I Saw Mommy Kissing Santa Claus",1952,"Tommie Connor","I Saw Mommy Kissing Santa Claus","The Ronettes","I Saw Mommy Kissing Santa Claus_The Ronettes","2018-12-03","07:30:00","2018-12-03 07:30:00","https://i.iheart.com/v3/catalog/track/2513313?ops=fit(100,100)"
"Santa Baby",1953,"Joan Javits, Philip Springer, Tony Springer","Santa Baby","Eartha Kitt","Santa Baby_Eartha Kitt","2018-12-04","15:51:00","2018-12-04 15:51:00","https://i.iheart.com/v3/catalog/track/7642131?ops=fit(100,100)"
"Santa Baby",1953,"Joan Javits, Philip Springer, Tony Springer","Santa Baby","Eartha Kitt","Santa Baby_Eartha Kitt","2018-12-03","23:32:00","2018-12-03 23:32:00","https://i.iheart.com/v3/catalog/track/7642131?ops=fit(100,100)"
"Santa Baby",1953,"Joan Javits, Philip Springer, Tony Springer","Santa Baby","Eartha Kitt","Santa Baby_Eartha Kitt","2018-12-03","11:19:00","2018-12-03 11:19:00","https://i.iheart.com/v3/catalog/track/7642131?ops=fit(100,100)"
"Santa Baby",1953,"Joan Javits, Philip Springer, Tony Springer","Santa Baby","Madonna","Santa Baby_Madonna","2018-12-05","08:45:00","2018-12-05 08:45:00","https://i.iheart.com/v3/catalog/track/818930?ops=fit(100,100)"
"Santa Baby",1953,"Joan Javits, Philip Springer, Tony Springer","Santa Baby","Madonna","Santa Baby_Madonna","2018-12-03","05:37:00","2018-12-03 05:37:00","https://i.iheart.com/v3/catalog/track/818930?ops=fit(100,100)"
"Santa Baby",1953,"Joan Javits, Philip Springer, Tony Springer","Santa Baby","Madonna","Santa Baby_Madonna","2018-11-30","21:07:00","2018-11-30 21:07:00","https://i.iheart.com/v3/catalog/track/818930?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-05","03:37:00","2018-12-05 03:37:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-05","01:13:00","2018-12-05 01:13:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-04","03:47:00","2018-12-04 03:47:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-04","01:26:00","2018-12-04 01:26:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-03","03:24:00","2018-12-03 03:24:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-03","01:31:00","2018-12-03 01:31:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-03","04:39:00","2018-12-03 04:39:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-03","02:00:00","2018-12-03 02:00:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-02","03:49:00","2018-12-02 03:49:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-02","00:45:00","2018-12-02 00:45:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-01","02:41:00","2018-12-01 02:41:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"Caroling, Caroling",1954,"Alfred Burt, Wilha Hutson","Caroling, Caroling","Natalie Cole","Caroling, Caroling_Natalie Cole","2018-12-01","00:46:00","2018-12-01 00:46:00","https://i.iheart.com/v3/catalog/track/9978400?ops=fit(100,100)"
"The Christmas Waltz",1954,"Sammy Cahn, Jule Styne","The Christmas Waltz","Frank Sinatra","The Christmas Waltz_Frank Sinatra","2018-12-05","14:50:00","2018-12-05 14:50:00","https://i.iheart.com/v3/catalog/track/493426?ops=fit(100,100)"
"The Christmas Waltz",1954,"Sammy Cahn, Jule Styne","The Christmas Waltz","Frank Sinatra","The Christmas Waltz_Frank Sinatra","2018-12-04","23:37:00","2018-12-04 23:37:00","https://i.iheart.com/v3/catalog/track/493426?ops=fit(100,100)"
"The Christmas Waltz",1954,"Sammy Cahn, Jule Styne","The Christmas Waltz","Frank Sinatra","The Christmas Waltz_Frank Sinatra","2018-12-04","10:07:00","2018-12-04 10:07:00","https://i.iheart.com/v3/catalog/track/493426?ops=fit(100,100)"
"The Christmas Waltz",1954,"Sammy Cahn, Jule Styne","The Christmas Waltz","Carpenters","The Christmas Waltz_Carpenters","2018-12-01","17:55:00","2018-12-01 17:55:00","https://i.iheart.com/v3/catalog/track/780972?ops=fit(100,100)"
"(There's No Place Like) Home For The Holidays",1955,"Robert Allen, Al Stillman","(There's No Place Like) Home For The Holidays","Carpenters","(There's No Place Like) Home For The Holidays_Carpenters","2018-12-04","19:32:00","2018-12-04 19:32:00","https://i.iheart.com/v3/catalog/track/835842?ops=fit(100,100)"
"(There's No Place Like) Home For The Holidays",1955,"Robert Allen, Al Stillman","(There's No Place Like) Home For The Holidays","Carpenters","(There's No Place Like) Home For The Holidays_Carpenters","2018-12-04","11:32:00","2018-12-04 11:32:00","https://i.iheart.com/v3/catalog/track/835842?ops=fit(100,100)"
"(There's No Place Like) Home For The Holidays",1955,"Robert Allen, Al Stillman","(There's No Place Like) Home For The Holidays","Carpenters","(There's No Place Like) Home For The Holidays_Carpenters","2018-12-03","21:45:00","2018-12-03 21:45:00","https://i.iheart.com/v3/catalog/track/835842?ops=fit(100,100)"
"(There's No Place Like) Home For The Holidays",1955,"Robert Allen, Al Stillman","(There's No Place Like) Home For The Holidays","Carpenters","(There's No Place Like) Home For The Holidays_Carpenters","2018-12-03","09:13:00","2018-12-03 09:13:00","https://i.iheart.com/v3/catalog/track/835842?ops=fit(100,100)"
"(There's No Place Like) Home For The Holidays",1955,"Robert Allen, Al Stillman","(There's No Place Like) Home For The Holidays","Carpenters","(There's No Place Like) Home For The Holidays_Carpenters","2018-12-02","16:50:00","2018-12-02 16:50:00","https://i.iheart.com/v3/catalog/track/835842?ops=fit(100,100)"
"(There's No Place Like) Home For The Holidays",1955,"Robert Allen, Al Stillman","(There's No Place Like) Home For The Holidays","Carpenters","(There's No Place Like) Home For The Holidays_Carpenters","2018-12-01","15:08:00","2018-12-01 15:08:00","https://i.iheart.com/v3/catalog/track/835842?ops=fit(100,100)"
"(There's No Place Like) Home For The Holidays",1955,"Robert Allen, Al Stillman","(There's No Place Like) Home For The Holidays","Carpenters","(There's No Place Like) Home For The Holidays_Carpenters","2018-12-01","08:43:00","2018-12-01 08:43:00","https://i.iheart.com/v3/catalog/track/835842?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Amy Grant","Jingle Bell Rock_Amy Grant","2018-12-01","06:23:00","2018-12-01 06:23:00","https://i.iheart.com/v3/catalog/track/513930?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-05","17:26:00","2018-12-05 17:26:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-05","14:22:00","2018-12-05 14:22:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-05","10:10:00","2018-12-05 10:10:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-05","06:54:00","2018-12-05 06:54:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-04","15:54:00","2018-12-04 15:54:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-04","13:52:00","2018-12-04 13:52:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-04","11:34:00","2018-12-04 11:34:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-04","08:41:00","2018-12-04 08:41:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-04","05:50:00","2018-12-04 05:50:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-03","21:32:00","2018-12-03 21:32:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-03","16:19:00","2018-12-03 16:19:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-03","12:52:00","2018-12-03 12:52:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-03","09:51:00","2018-12-03 09:51:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-03","07:00:00","2018-12-03 07:00:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-03","00:54:00","2018-12-03 00:54:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-02","17:26:00","2018-12-02 17:26:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-02","11:24:00","2018-12-02 11:24:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-02","08:38:00","2018-12-02 08:38:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-01","19:04:00","2018-12-01 19:04:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-01","16:22:00","2018-12-01 16:22:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-01","12:53:00","2018-12-01 12:53:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-12-01","09:52:00","2018-12-01 09:52:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-11-30","20:09:00","2018-11-30 20:09:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Bobby Helms","Jingle Bell Rock_Bobby Helms","2018-11-30","17:26:00","2018-11-30 17:26:00","https://i.iheart.com/v3/catalog/track/672698?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-12-05","16:22:00","2018-12-05 16:22:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-12-05","11:08:00","2018-12-05 11:08:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-12-04","16:52:00","2018-12-04 16:52:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-12-04","10:44:00","2018-12-04 10:44:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-12-03","15:20:00","2018-12-03 15:20:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
